,file,size,ll_lon,ll_lat,ul_lon,ul_lat,lr_lon,lr_lat,ur_lat,ur_lon
0,20190904a_jpgs/jpgs/P24770984.jpg,11033824,-80.1508853307048,25.6638954845073,-80.1543725919676,25.6623946115607,-80.1516115299712,25.6668798946274,25.6668403747629,-80.1553320208358
1,20190904a_jpgs/jpgs/P24770509.jpg,8006626,-80.2606842812015,25.3236174306637,-80.2713049997923,25.3273053351411,-80.2558234050239,25.3296492144925,25.3374623911255,-80.2628850219909
2,20190904a_jpgs/jpgs/P24771247.jpg,9428086,-80.1165448551297,25.8493005478543,-80.1204623181299,25.8476795474777,-80.117168022351,25.8524072060135,25.8525380912861,-80.1212266831613
3,20190904a_jpgs/jpgs/P24771026.jpg,11571194,-80.1533020595814,25.6936330583711,-80.1584182176914,25.6920620913758,-80.1534446701864,25.6968777739205,25.6978824517691,-80.1584800459713
4,20190904a_jpgs/jpgs/P24771071.jpg,10649634,-80.1432933253544,25.7248280267233,-80.1477618715421,25.7249687164427,-80.1423129231814,25.7278570250559,25.7298642893023,-80.1461318245638
5,20190904a_jpgs/jpgs/P24770743.jpg,10927907,-80.1748780563422,25.4797893111499,-80.182582253884,25.4793306350843,-80.1735982697703,25.4849479671554,25.4872917570005,-80.1795305111053
6,20190904a_jpgs/jpgs/P24770590.jpg,9348189,-80.2259983987545,25.3726678464628,-80.2352299200147,25.3739422810667,-80.2230514808597,25.379118188957,25.3838037078934,-80.2304010367666
7,20190904a_jpgs/jpgs/P24771020.jpg,12799429,-80.1525704109385,25.6893930195535,-80.1564308975725,25.6881651843032,-80.1529003304599,25.6924674551415,25.692871548431,-80.1567613638336
8,20190904a_jpgs/jpgs/P24771326.jpg,9376692,-80.1176795220131,25.9075858658155,-80.1216159154779,25.9066534923689,-80.1177348033267,25.9106928976568,25.9113265908654,-80.1214647112018
9,20190904a_jpgs/jpgs/P24771235.jpg,6464786,-80.1162398565284,25.8407748368422,-80.1202816627998,25.839170009122,-80.1168035872019,25.8438782589295,25.8441529807061,-80.1210957457563
10,20190904a_jpgs/jpgs/P24770459.jpg,10595213,-80.2803331999253,25.2892799095424,-80.2885487544787,25.2904310898323,-80.2776335006087,25.2956718102305,25.2996745799912,-80.2845132818938
11,20190904a_jpgs/jpgs/P24771311.jpg,9647272,-80.1194179202776,25.8962241088851,-80.1248057178793,25.8942262026148,-80.1197665649503,25.8994904654112,25.900388207112,-80.1253527599152
